Unnamed: 0,DienTich(m²),Phongngu,SoTang,PhongTam,Loai,TinhTrangNoiThat,HuongCuaChinh,HuongBanCong,Gia(Triệu),Duong,Phuong,Quan,ThanhPho,Gia_m²(Triệu)
11403,54.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản,,,2450.0,Đường Bến Bình Đông,14,8,Tp Hồ Chí Minh,45.37
11404,53.0,2,0.0,1, Chung cư,Không có nội thất,,,1500.0,Đường Liên Phường,Phú Hữu,9,Tp Hồ Chí Minh,28.3
11405,63.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1600.0,Lô 5,Bình Hưng Hoà B,Bình Tân,Tp Hồ Chí Minh,25.4
11406,85.0,3,15.0,2, Chung cư, Hoàn thiện cơ bản, Nam, Bắc,4900.0,119,9,Phú Nhuận,Tp Hồ Chí Minh,57.65
11407,89.0,3,0.0,2, Chung cư,Không có nội thất, Đông Nam,,5700.0,90A,14,10,Tp Hồ Chí Minh,64.04
11408,140.0,2,0.0,2, Chung cư,Không có nội thất, Đông, Đông,3600.0,113/89,An Lạc,Bình Tân,Tp Hồ Chí Minh,25.71
11409,80.0,2,0.0,2, Chung cư, Nội thất cao cấp, Tây Bắc, Đông Nam,5500.0,208,22,Bình Thạnh,Tp Hồ Chí Minh,68.75
11410,141.0,4,0.0,3, Chung cư,Không có nội thất, Đông Nam, Tây Bắc,10500.0,208,22,Bình Thạnh,Tp Hồ Chí Minh,74.47
11411,57.0,1,8.0,1, Chung cư,Không có nội thất, Đông, Tây,42.0,360A,1,4,Tp Hồ Chí Minh,0.74
11412,85.0,3,2.0,2, Chung cư, Hoàn thiện cơ bản,,,2600.0,Đường Hùng Vương,9,5,Tp Hồ Chí Minh,30.59
11413,68.0,2,3.0,2, Chung cư, Nội thất đầy đủ, Nam, Bắc,40.0,Đường Nguyễn Thị Thập,Bình Thuận,7,Tp Hồ Chí Minh,0.59
11414,65.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông Nam, Tây Bắc,1800.0,819,Bình Trị Đông A,Bình Tân,Tp Hồ Chí Minh,27.69
11415,66.0,3,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông, Tây,2100.0,Đường Trương Phước Phan,Bình Trị Đông,Bình Tân,Tp Hồ Chí Minh,31.82
11416,52.0,1,1.0,1, Chung cư, Hoàn thiện cơ bản, Đông Nam, Tây Bắc,1730.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,33.27
11417,70.0,2,0.0,2, Chung cư,Không có nội thất,,,1930.0,195,4,8,Tp Hồ Chí Minh,27.57
11418,50.0,1,0.0,1, Chung cư,Không có nội thất, Tây, Đông,1450.0,75,Hiệp Tân,Tân Phú,Tp Hồ Chí Minh,29.0
11419,91.0,2,0.0,2, Chung cư, Nội thất đầy đủ, Đông Nam, Tây Bắc,1630.0,Đường Lộ Tẻ,Tân Tạo A,Bình Tân,Tp Hồ Chí Minh,17.91
11420,85.0,3,0.0,2, Chung cư,Không có nội thất,,,2569.0,Cao Lỗ,4,8,Tp Hồ Chí Minh,30.22
11421,65.0,2,0.0,2, Chung cư,Không có nội thất, Đông Nam,,2390.0,Đường Nguyễn Văn Linh,,,Tp Hồ Chí Minh,36.77
11422,90.0,3,0.0,2, Chung cư,Không có nội thất,,,2600.0,Đường Xa lộ Hà Nội,Hiệp Phú,9,Tp Hồ Chí Minh,28.89
11423,48.0,1,4.0,1, Chung cư,Không có nội thất,,,1480.0,Đường Độc Lập,Tân Quý,Tân Phú,Tp Hồ Chí Minh,30.83
11424,56.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông Nam, Tây Bắc,1650.0,35CL,Cát Lái,2,Tp Hồ Chí Minh,29.46
11425,54.0,1,3.0,1, Chung cư, Nội thất đầy đủ, Đông, Tây,1600.0,Khu Nhà Ở Phường Hiệp Bình Chánh,Hiệp Bình Chánh,Thủ Đức,Tp Hồ Chí Minh,29.63
11426,81.0,2,17.0,2, Chung cư, Hoàn thiện cơ bản, Đông Nam, Bắc,3.0,Đường Nguyễn Duy Trinh,Bình Trưng Tây,2,Tp Hồ Chí Minh,0.04
11427,59.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản, Tây Bắc, Đông Nam,1700.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,28.81
11428,56.0,2,5.0,1, Chung cư, Nội thất đầy đủ, Nam, Tây,2690.0,189B,Nguyễn Cư Trinh,1,Tp Hồ Chí Minh,48.04
11429,61.0,2,0.0,2, Chung cư, Nội thất đầy đủ, Tây Nam, Đông Bắc,1090.0,Đường Huỳnh Tấn Phát,,,Tp Hồ Chí Minh,17.87
11430,95.0,3,0.0,2, Chung cư, Nội thất cao cấp,,,5300.0,Đường Nguyễn Văn Linh,Tân Thuận Tây,7,Tp Hồ Chí Minh,55.79
11431,62.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông Nam, Đông,1800.0,Đường Liên Phường,Phú Hữu,9,Tp Hồ Chí Minh,29.03
11432,194.0,3,0.0,3, Penthouse, Nội thất cao cấp, Nam, Tây Bắc,7000.0,Đường Phú Mỹ Hưng,Tân Phong,7,Tp Hồ Chí Minh,36.08
11433,34.0,2,2.0,1, Chung cư,Không có nội thất,,,2300.0,Đường Cao Bá Nhạ,Nguyễn Cư Trinh,1,Tp Hồ Chí Minh,67.65
11434,63.0,2,0.0,2, Chung cư,Không có nội thất,,,1400.0,Đường Tô Ngọc Vân,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,22.22
11435,79.0,3,0.0,2, Chung cư,Không có nội thất,,,2200.0,Đường Tô Ngọc Vân,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,27.85
11436,30.0,1,0.0,0, Chung cư,Không có nội thất,,,1400.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,46.67
11437,71.0,2,0.0,2, Chung cư, Nội thất đầy đủ, Đông Bắc, Tây Nam,2600.0,262/3 Luỹ Bán Bích,Hòa Thạnh,Tân Phú,Tp Hồ Chí Minh,36.62
11438,63.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1939.0,104 Hồ Văn Tư,Trường Thọ,Thủ Đức,Tp Hồ Chí Minh,30.78
11439,50.0,1,0.0,1, Chung cư, Hoàn thiện cơ bản,,,1850.0,Đường Võ Chí Công,Phú Hữu,9,Tp Hồ Chí Minh,37.0
11440,54.0,2,0.0,1, Chung cư,Không có nội thất,,,2000.0,Hồng Lac,10,10,Tp Hồ Chí Minh,37.04
11441,66.0,2,0.0,1, Chung cư,Không có nội thất,,,2300.0,47,Tân Thới Hòa,Tân Phú,Tp Hồ Chí Minh,34.85
11442,63.0,2,0.0,1, Chung cư,Không có nội thất,,,2550.0,Đường Bế Văn Cấm,Tân Kiểng,7,Tp Hồ Chí Minh,40.48
11443,66.0,2,0.0,2, Chung cư,Không có nội thất,,,2300.0,523A,Phước Long B,9,Tp Hồ Chí Minh,34.85
11444,97.0,3,0.0,2, Chung cư,Không có nội thất,,,4500.0,đường Tạ Quang Bửu,5,8,Tp Hồ Chí Minh,46.39
11445,42.0,1,8.0,1, Chung cư, Hoàn thiện cơ bản,,,2450.0,50,Bình An,2,Tp Hồ Chí Minh,58.33
11446,138.0,6,0.0,3," Tập thể, cư xá", Hoàn thiện cơ bản, Nam, Đông,8500.0,Đường Nguyễn Thi,13,5,Tp Hồ Chí Minh,61.59
11447,56.0,1,0.0,1, Chung cư,Không có nội thất,,,1300.0,Số 8,Hiệp Bình Phước,Thủ Đức,Tp Hồ Chí Minh,23.21
11448,47.0,2,0.0,1, Chung cư, Nội thất cao cấp,,,1730.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,36.81
11449,50.0,1,0.0,1, Chung cư,Không có nội thất,,,168.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,3.36
11450,52.0,2,17.0,1, Chung cư,Không có nội thất, Đông Bắc, Tây Nam,2600.0,239 – 241 – 278,Hiệp Tân,Tân Phú,Tp Hồ Chí Minh,50.0
11451,60.0,2,9.0,2, Chung cư, Nội thất cao cấp,,,500.0,Đường Lê Văn Lương,,,Tp Hồ Chí Minh,8.33
11452,35.0,1,2.0,2, Chung cư,Không có nội thất, Đông, Tây,580.0,01010,,,Tp Hồ Chí Minh,16.57
11453,72.0,2,0.0,2, Chung cư,Không có nội thất,,,1815.0,Đường Trương Đình Hội,16,8,Tp Hồ Chí Minh,25.21
11454,64.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Nam, Bắc,1720.0,Đường Hồ Học Lãm,An Lạc,Bình Tân,Tp Hồ Chí Minh,26.88
11455,62.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông Nam, Đông,1800.0,Đường Liên Phường,Phú Hữu,9,Tp Hồ Chí Minh,29.03
11456,72.25,2,0.0,2, Chung cư,Không có nội thất,,,2100.0,Đường Võ Văn Kiệt,16,8,Tp Hồ Chí Minh,29.07
11457,65.0,2,0.0,1, Chung cư,Không có nội thất,, Đông,1800.0,Đường Nguyễn Văn Linh,6,8,Tp Hồ Chí Minh,27.69
11458,89.0,3,5.0,2, Chung cư,Không có nội thất, Bắc,,3100.0,Đường Phạm Văn Nghị,Tân Phong,7,Tp Hồ Chí Minh,34.83
11459,89.0,3,3.0,2, Chung cư, Nội thất đầy đủ, Đông Bắc, Đông Bắc,4290.0,92,Bến Nghé,1,Tp Hồ Chí Minh,48.2
11460,65.0,2,18.0,2, Chung cư,Không có nội thất,,,2500.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,38.46
11461,71.0,2,18.0,2, Chung cư,Không có nội thất,,,2500.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,35.21
11462,60.0,2,9.0,1, Chung cư, Nội thất đầy đủ, Tây Nam, Đông Bắc,1460.0,Đường Nguyễn Văn Linh,,,Tp Hồ Chí Minh,24.33
11463,81.0,2,0.0,2, Chung cư,Không có nội thất,,,1880.0,4449,Tân Tạo A,Bình Tân,Tp Hồ Chí Minh,23.21
11464,100.0,3,18.0,2, Chung cư,Không có nội thất,,,3650.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,36.5
11465,149.8,3,20.0,4, Chung cư, Nội thất đầy đủ, Bắc, Nam,7000.0,Số 628,An Phú,2,Tp Hồ Chí Minh,46.73
11466,37.0,1,5.0,1, Chung cư, Nội thất cao cấp, Tây Bắc, Đông Nam,1900.0,Đường Phan Xích Long,7,Phú Nhuận,Tp Hồ Chí Minh,51.35
11467,48.0,1,0.0,1, Chung cư, Hoàn thiện cơ bản,,,3100.0,Đường Nguyễn Trãi,Nguyễn Cư Trinh,1,Tp Hồ Chí Minh,64.58
11468,59.0,2,0.0,1, Chung cư,Không có nội thất, Đông Bắc, Tây Nam,2000.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,33.9
11469,95.0,3,5.0,2, Chung cư,Không có nội thất, Đông Bắc, Đông Nam,3350.0,491,11,6,Tp Hồ Chí Minh,35.26
11470,45.0,2,0.0,1," Căn hộ dịch vụ, mini", Nội thất đầy đủ, Đông Nam,,1400.0,Đường Võ Văn Kiệt,14,8,Tp Hồ Chí Minh,31.11
11471,72.0,2,12.0,2, Chung cư, Hoàn thiện cơ bản, Tây Bắc, Đông Nam,2560.0,Đường Nguyễn Văn Linh,,,Tp Hồ Chí Minh,35.56
11472,59.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Nam, Bắc,1600.0,Đường Thoại Ngọc Hầu,Hòa Thạnh,Tân Phú,Tp Hồ Chí Minh,27.12
11473,40.0,1,0.0,1, Chung cư,Không có nội thất,,,1390.0,380/2 lầu 2,7,5,Tp Hồ Chí Minh,34.75
11474,32.0,1,0.0,1, Chung cư, Nội thất đầy đủ,,,770.0,Đường Mã Lò,Bình Trị Đông A,Bình Tân,Tp Hồ Chí Minh,24.06
11475,80.0,3,0.0,3, Chung cư, Nội thất cao cấp,,,1850.0,1436,14,Gò Vấp,Tp Hồ Chí Minh,23.12
11476,61.0,2,0.0,1, Chung cư,Không có nội thất,, Đông Bắc,1390.0,Đường Phan Huy Ích,14,Gò Vấp,Tp Hồ Chí Minh,22.79
11477,43.0,1,0.0,1, Chung cư,Không có nội thất,,,520.0,223,An Lạc,Bình Tân,Tp Hồ Chí Minh,12.09
11478,73.0,2,0.0,2, Chung cư,Không có nội thất,,,3650.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,50.0
11479,75.0,2,0.0,2, Chung cư,Không có nội thất,,,2520.0,Đường Song Hành,Phú Hữu,9,Tp Hồ Chí Minh,33.6
11480,70.0,1,7.0,1, Chung cư, Nội thất cao cấp, Đông Nam, Tây Bắc,4000.0,108,2,Tân Bình,Tp Hồ Chí Minh,57.14
11481,72.0,2,0.0,2, Chung cư,Không có nội thất,,,1815.0,Đường Trương Đình Hội,16,8,Tp Hồ Chí Minh,25.21
11482,25.0,1,0.0,1, Chung cư,Không có nội thất,,,870.0,996,6,8,Tp Hồ Chí Minh,34.8
11483,64.4,2,5.0,2, Chung cư, Nội thất đầy đủ, Đông Nam, Tây Bắc,2250.0,127,Phước Long B,9,Tp Hồ Chí Minh,34.94
11484,98.0,3,0.0,2, Chung cư,Không có nội thất,,,5500.0,Đường Nguyễn Văn Thương,25,Bình Thạnh,Tp Hồ Chí Minh,56.12
11485,50.0,2,0.0,1, Chung cư,Không có nội thất, Đông, Tây,1650.0,Đường Liên Phường,Phú Hữu,9,Tp Hồ Chí Minh,33.0
11486,30.0,1,5.0,1, Officetel, Nội thất cao cấp, Bắc, Nam,1690.0,128,9,Phú Nhuận,Tp Hồ Chí Minh,56.33
11487,33.0,1,0.0,1," Căn hộ dịch vụ, mini",Không có nội thất,,,1200.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,36.36
11488,67.0,2,0.0,2, Chung cư,Không có nội thất,,,2350.0,Đường Võ Chí Công,Phú Hữu,9,Tp Hồ Chí Minh,35.07
11489,38.0,1,0.0,1, Chung cư, Hoàn thiện cơ bản,,,1640.0,Đường Nguyễn Hữu Thọ,Tân Hưng,7,Tp Hồ Chí Minh,43.16
11490,76.0,2,0.0,2, Chung cư,Không có nội thất,,,3500.0,Đường Nguyễn Hữu Thọ,Tân Hưng,7,Tp Hồ Chí Minh,46.05
11492,72.0,2,0.0,2, Chung cư,Không có nội thất,,,2700.0,số 32,Phước Long A,9,Tp Hồ Chí Minh,37.5
11493,34.0,1,6.0,1, Officetel, Hoàn thiện cơ bản, Nam, Bắc,555.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,16.32
11494,59.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản, Đông Nam, Tây Bắc,2050.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,34.75
11495,88.0,3,0.0,2, Chung cư,Không có nội thất,,,2750.0,Nguyễn Văn Linh,Tân Phong,7,Tp Hồ Chí Minh,31.25
11496,38.0,1,15.0,1, Chung cư, Nội thất đầy đủ, Bắc, Đông Nam,1040.0,Đường Xa lộ Đại Hàn,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,27.37
11497,72.0,2,19.0,2, Chung cư, Nội thất đầy đủ, Đông Nam, Tây Bắc,2600.0,Đường Nguyễn Văn Linh,,,Tp Hồ Chí Minh,36.11
11498,76.0,2,6.0,2, Chung cư, Nội thất đầy đủ, Đông Bắc, Tây Nam,2300.0,Đường DC13,Sơn Kỳ,Tân Phú,Tp Hồ Chí Minh,30.26
11499,37.0,1,16.0,1, Chung cư,Không có nội thất,,,1060.0,Đường Xa lộ Đại Hàn,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,28.65
11500,96.0,3,16.0,2, Chung cư,Không có nội thất, Tây Nam, Đông Bắc,2850.0,196,4,8,Tp Hồ Chí Minh,29.69
11501,101.0,2,0.0,2, Chung cư, Nội thất đầy đủ,,,2100.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,20.79
11502,85.0,2,0.0,2, Chung cư, Nội thất đầy đủ,,,2500.0,Đường 15B,Phú Mỹ,7,Tp Hồ Chí Minh,29.41
11503,63.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1600.0,Lô 5,Bình Hưng Hoà B,Bình Tân,Tp Hồ Chí Minh,25.4
11504,50.0,1,0.0,1, Chung cư, Nội thất cao cấp,,,4900.0,628A Xa Lộ Hà Nội,An Phú,2,Tp Hồ Chí Minh,98.0
11505,55.0,2,0.0,2, Chung cư,Không có nội thất,,,1500.0,13E,,,Tp Hồ Chí Minh,27.27
11506,62.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông Nam, Đông,1800.0,Đường Liên Phường,Phú Hữu,9,Tp Hồ Chí Minh,29.03
11507,83.0,2,0.0,2, Chung cư, Nội thất cao cấp, Tây Bắc,,2950.0,Đường Hậu Giang,11,6,Tp Hồ Chí Minh,35.54
11508,60.0,2,8.0,1, Chung cư,Không có nội thất, Nam, Bắc,2950.0,Đường Hoàng Hoa Thám,13,Tân Bình,Tp Hồ Chí Minh,49.17
11509,36.0,1,0.0,1, Officetel,Không có nội thất,,,1680.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,46.67
11510,45.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản,,,800.0,Đường Số 4,Bình Chiểu,Thủ Đức,Tp Hồ Chí Minh,17.78
11511,85.0,2,0.0,2, Chung cư, Nội thất cao cấp, Tây Nam, Đông Bắc,3200.0,Đường Nguyễn Duy Trinh,Bình Trưng Tây,2,Tp Hồ Chí Minh,37.65
11512,71.0,2,0.0,1, Chung cư,Không có nội thất,,,2450.0,Đường Phạm Văn Nghị,Tân Phong,7,Tp Hồ Chí Minh,34.51
11513,60.0,2,0.0,2, Chung cư,Không có nội thất,,,1600.0,Đường Cây Keo,Tam Phú,Thủ Đức,Tp Hồ Chí Minh,26.67
11514,71.2,2,0.0,2, Chung cư,Không có nội thất,,,3300.0,số 88,Sơn Kỳ,Tân Phú,Tp Hồ Chí Minh,46.35
11515,79.0,2,0.0,2, Chung cư, Nội thất đầy đủ,,,1250.0,Đường Cao Lỗ,4,8,Tp Hồ Chí Minh,15.82
11516,69.0,2,19.0,2, Chung cư, Nội thất cao cấp, Đông Nam,,1290.0,Đường Hồng Bàng,6,6,Tp Hồ Chí Minh,18.7
11517,75.0,2,0.0,0, Chung cư,Không có nội thất,,,2100.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,28.0
11518,90.0,3,17.0,2, Chung cư, Nội thất đầy đủ, Đông Nam, Tây Bắc,2.0,104,Trường Thọ,Thủ Đức,Tp Hồ Chí Minh,0.02
11519,54.0,2,0.0,1, Chung cư,Không có nội thất,,,2050.0,Đường Xa lộ Hà Nội,Hiệp Phú,9,Tp Hồ Chí Minh,37.96
11520,72.0,2,10.0,2, Chung cư, Hoàn thiện cơ bản, Đông, Nam,2300.0,241/42,11,6,Tp Hồ Chí Minh,31.94
11521,52.0,2,10.0,2, Chung cư, Nội thất cao cấp, Bắc, Đông Nam,1440.0,Đường Xa lộ Đại Hàn,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,27.69
11522,70.0,2,0.0,2, Chung cư, Nội thất đầy đủ,,,1730.0,Đường Nguyễn Lương Bằng,Phú Mỹ,7,Tp Hồ Chí Minh,24.71
11523,51.0,1,0.0,1, Chung cư, Hoàn thiện cơ bản,,,1500.0,192 đường Phạm Đức Sơn,6,8,Tp Hồ Chí Minh,29.41
11524,97.0,3,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1990.0,Đường 15B,Phú Mỹ,7,Tp Hồ Chí Minh,20.52
11525,72.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,2000.0,Đường Võ Văn Kiệt,16,8,Tp Hồ Chí Minh,27.78
11526,75.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,2680.0,Đường Tạ Quang Bửu,6,8,Tp Hồ Chí Minh,35.73
11527,86.0,2,0.0,0, Chung cư, Hoàn thiện cơ bản,,,3250.0,Đường Hậu Giang,11,6,Tp Hồ Chí Minh,37.79
11528,60.45,2,18.0,2, Chung cư, Hoàn thiện cơ bản, Đông Bắc, Tây Nam,1690.0,Đường Cây Keo,Tam Phú,Thủ Đức,Tp Hồ Chí Minh,27.96
11529,53.0,2,0.0,1, Chung cư,Không có nội thất,,,1500.0,Đường Liên Phường,Phú Hữu,9,Tp Hồ Chí Minh,28.3
11530,73.0,3,0.0,2, Chung cư,Không có nội thất,,,1950.0,196,4,8,Tp Hồ Chí Minh,26.71
11531,73.0,2,0.0,2, Chung cư,Không có nội thất,,,3650.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,50.0
11532,97.6,3,6.0,2, Chung cư, Nội thất cao cấp,,,4900.0,Đường Nguyễn Văn Linh,Tân Phong,7,Tp Hồ Chí Minh,50.2
11533,106.0,3,2.0,2, Officetel, Nội thất đầy đủ,,,3900.0,2921/,7,8,Tp Hồ Chí Minh,36.79
11534,79.0,2,24.0,2, Chung cư, Nội thất cao cấp,,,52.0,265-197,,,Tp Hồ Chí Minh,0.66
11535,86.0,2,0.0,2, Penthouse,Không có nội thất,,,3450.0,171A,13,Tân Bình,Tp Hồ Chí Minh,40.12
11536,52.0,2,10.0,2, Chung cư,Không có nội thất, Đông Bắc, Đông Nam,1400.0,Đường Xa lộ Đại Hàn,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,26.92
11537,60.0,2,0.0,1, Chung cư,Không có nội thất, Đông Nam, Tây Nam,2200.0,Đường Lý Thường Kiệt,14,10,Tp Hồ Chí Minh,36.67
11538,116.0,5,0.0,3," Tập thể, cư xá", Nội thất đầy đủ, Nam, Nam,2400.0,10/3C,14,5,Tp Hồ Chí Minh,20.69
11539,69.0,2,0.0,2, Chung cư, Nội thất cao cấp,,,2350.0,370,Phú Thuận,7,Tp Hồ Chí Minh,34.06
11540,61.0,2,0.0,2, Chung cư,Không có nội thất,,,3700.0,Đường Mai Chí Thọ,Bình Khánh,2,Tp Hồ Chí Minh,60.66
11541,30.0,1,1.0,1, Chung cư,Không có nội thất, Đông, Đông Bắc,1150.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,38.33
11542,87.0,2,0.0,2, Chung cư, Nội thất đầy đủ,,,1650.0,Đường Nguyễn Đình Chiểu,6,3,Tp Hồ Chí Minh,18.97
11543,63.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1650.0,Hẻm 219,Bình Hưng Hòa,Bình Tân,Tp Hồ Chí Minh,26.19
11544,66.0,2,0.0,2, Chung cư,Không có nội thất, Đông Bắc, Tây Bắc,2150.0,135/533,13,Gò Vấp,Tp Hồ Chí Minh,32.58
11545,61.0,2,0.0,2, Chung cư,Không có nội thất,,,3700.0,Đường Mai Chí Thọ,Bình Khánh,2,Tp Hồ Chí Minh,60.66
11546,59.0,2,0.0,1, Chung cư,Không có nội thất,,,2000.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,33.9
11547,83.0,2,0.0,2, Chung cư,Không có nội thất,,,3550.0,Đường Phan Văn Trị,10,Gò Vấp,Tp Hồ Chí Minh,42.77
11548,54.5,1,20.0,1, Chung cư, Nội thất đầy đủ, Tây Nam, Đông Bắc,1520.0,Đường Nguyễn Cửu Phú,Tân Tạo,Bình Tân,Tp Hồ Chí Minh,27.89
11549,47.0,1,23.0,1, Chung cư, Hoàn thiện cơ bản, Tây, Đông,1730.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,36.81
11550,67.0,1,4.0,1, Chung cư, Nội thất đầy đủ, Tây, Đông,1990.0,Đường Số 7,Tân Thuận Đông,7,Tp Hồ Chí Minh,29.7
11551,86.0,3,0.0,2, Chung cư,Không có nội thất,,,4400.0,Đường Mai Chí Thọ,Bình Khánh,2,Tp Hồ Chí Minh,51.16
11552,66.0,2,24.0,1, Chung cư, Nội thất cao cấp, Đông Bắc, Tây Nam,4300.0,Đường Xa Lộ Hà Nội,Thảo Điền,2,Tp Hồ Chí Minh,65.15
11553,89.0,3,0.0,2, Chung cư,Không có nội thất, Đông Nam,,5700.0,90A,14,10,Tp Hồ Chí Minh,64.04
11554,160.0,2,0.0,2, Chung cư, Nội thất đầy đủ, Tây Bắc,,12400.0,Đường Phan Văn Trị,2,5,Tp Hồ Chí Minh,77.5
11555,73.0,2,0.0,2, Chung cư,Không có nội thất,,,3650.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,50.0
11556,60.45,2,18.0,2, Chung cư, Hoàn thiện cơ bản, Đông Bắc, Tây Nam,1690.0,Đường Cây Keo,Tam Phú,Thủ Đức,Tp Hồ Chí Minh,27.96
11557,194.0,3,0.0,3, Penthouse, Nội thất cao cấp, Nam, Tây Bắc,7000.0,Đường Phú Mỹ Hưng,Tân Phong,7,Tp Hồ Chí Minh,36.08
11558,71.0,2,7.0,1, Chung cư, Nội thất đầy đủ,,,2370.0,Đường Nguyễn Văn Linh,Tân Phong,7,Tp Hồ Chí Minh,33.38
11559,74.0,2,0.0,2, Chung cư, Nội thất cao cấp,,,4380.0,Đường Hồng Hà,2,Tân Bình,Tp Hồ Chí Minh,59.19
11560,68.0,2,0.0,2, Chung cư,Không có nội thất,,,2480.0,Đường số 1,Trường Thọ,Thủ Đức,Tp Hồ Chí Minh,36.47
11561,70.0,2,0.0,2, Chung cư,Không có nội thất,,,1360.0,Đường Xa lộ Hà Nội,Hiệp Phú,9,Tp Hồ Chí Minh,19.43
11562,91.0,2,9.0,2, Chung cư, Nội thất cao cấp, Tây, Nam,3900.0,239 - 241,Hiệp Tân,Tân Phú,Tp Hồ Chí Minh,42.86
11563,73.0,2,0.0,2, Chung cư,Không có nội thất,,,3400.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,46.58
11564,52.0,1,6.0,1, Chung cư, Nội thất đầy đủ, Nam, Đông Bắc,2320.0,Trường Sa,3,Bình Thạnh,Tp Hồ Chí Minh,44.62
11565,51.0,1,20.0,1, Officetel, Hoàn thiện cơ bản, Tây Nam, Đông Bắc,2700.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,52.94
11566,56.0,2,1.0,1," Tập thể, cư xá", Hoàn thiện cơ bản, Tây Bắc, Tây Bắc,2450.0,Đường Hoàng Diệu,6,4,Tp Hồ Chí Minh,43.75
11567,112.0,3,10.0,2, Chung cư, Nội thất cao cấp,, Đông Nam,5500.0,Đường 66,Thảo Điền,2,Tp Hồ Chí Minh,49.11
11568,67.0,2,14.0,1, Chung cư,Không có nội thất,,,1490.0,Đường Quốc lộ 1A,Tân Tạo,Bình Tân,Tp Hồ Chí Minh,22.24
11569,83.0,2,13.0,2, Chung cư, Nội thất cao cấp, Đông Bắc, Tây Nam,5500.0,130-132,9,Phú Nhuận,Tp Hồ Chí Minh,66.27
11570,75.0,2,0.0,2, Chung cư,Không có nội thất,,,4300.0,Đường Mai Chí Thọ,Bình Khánh,2,Tp Hồ Chí Minh,57.33
11571,40.0,1,0.0,1, Duplex, Nội thất đầy đủ,,,1050.0,Đường Bùi Tư Toàn,An Lạc,Bình Tân,Tp Hồ Chí Minh,26.25
11572,74.0,2,0.0,2, Chung cư,Không có nội thất,,,1550.0,Đường Tôn Đức Thắng,Bến Nghé,1,Tp Hồ Chí Minh,20.95
